x,y,z,x_o,y_o,z_o,w_o
0.239129572822,0.235502316799,0.904108511883,-0.863877871321,-0.48606808681,0.127526961751,0.0344922085827
0.249186311752,0.23436917857,0.903352710243,-0.858074485336,-0.497537361932,0.127042202976,0.00500297506497
-0.211723885222,0.191608414175,0.849367266821,0.876819284144,0.446694405224,0.0978028033384,0.148615823362
-0.174017910221,0.0836289200724,0.853478442527,0.923613456235,0.329377308865,0.196072240048,-0.00210915825492
0.213472457322,0.203734681157,0.762977188016,-0.308787971836,-0.938068876892,0.133009751231,0.0835773697499
-0.00799673179771,0.0944787478855,0.861903182091,-0.84756028144,-0.513273710491,-0.0901523072705,0.100320630667
-0.156479310125,0.14447283662,0.681559820749,0.495854094972,0.862743018325,0.0666456406148,0.073222670104
0.2818142367,0.110963658602,0.686934770037,-0.952330547246,-0.0400342913175,0.302302525027,0.00877312162713
0.0121841623425,0.0307559150916,0.745666374027,-0.796833794077,0.597710977037,0.0266272955456,0.0841931094519
