left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2
1.395539021778755,-0.15838351634916897,-1.5109710760671324,2.000694442599551,3.061058662225343,-0.7474321388971679,-0.9334273094282742
1.2992817273389454,-0.04295146206079158,-1.3909370794150988,1.8549662677504366,3.0614421574223143,-0.8229806927005244,-0.8325680726248084
0.7742768026851626,-0.2757330466224031,-1.1884516154142244,1.2570972556720965,3.061058662225343,-1.3522040645209923,-0.6266311518511916
1.1267088887018364,-0.7930680673367589,-1.62640313035551,1.6647526500526453,3.0595246814374577,-1.050393344504537,-0.9506845932919852
0.9000632272917665,-0.33977674451661916,-1.326893381520883,1.7955245122198769,3.0614421574223143,-0.8490583660945765,-2.417553721707412
1.331495323884539,-0.8310340918369229,-1.9109565665082542,1.8745245227959757,3.0602916718314006,-0.8801214770492561,-1.4576652436881143
0.5518495884417776,-0.4099563655623768,-1.4335050462789192,1.4047429065060677,3.061825652619286,-1.2517283229144975,-2.162529415721462
0.7930680673367589,0.6143593055481082,-1.193437052974852,1.4511458253396015,2.662990647769078,-0.9909515889739773,0.8095583608065271
1.0120438248074017,0.6189612479117644,-1.3146215352177997,1.849980830189809,3.0591411862404865,-0.7784952498518475,1.931281811947736
0.6389029981542749,0.47668452983539233,-1.5029176769307342,1.9546750189629885,2.1337672759486104,-0.023009711818281205,1.3541215405058489
0.31676703269833795,0.5568350260024052,-1.5922720578250595,1.665519640446588,1.9447041438417332,0.09625729443980971,1.7487380981893716
0.273432075440575,0.4233786974563742,-1.4661021380214843,1.5144225328398748,0.3474466484560462,0.15915050674311168,1.8768254939778037
-0.2718980946526896,0.507747640790072,-1.9305148215537933,2.0643546452967954,-0.28877188331942916,-1.492946801809479,2.5026896554350526
0.10200972239438001,0.5767767762449155,-1.8603352005080356,1.8833449123263166,-0.8739855538977145,-0.7719758315033345,3.0016169066947835
0.1177330254702055,0.25502430598595005,-1.614514779249398,1.281257453081292,0.3432282012893613,0.292990330486114,2.880048929254864
0.2998932440315984,0.24927187803137973,-1.4649516524305701,1.710005083295265,-0.7393787397607694,-0.13307283334905964,3.0334470080434057
0.05675728915176031,0.28723790253154374,-1.6202672072039683,1.358339987672534,0.2239611950312704,0.07938350577307016,3.0330635128464345
0.14802914603094242,0.32251946065290826,-1.7192089680225775,1.768679848431882,-0.978679742670894,-0.6055389160177671,3.032680017649463
0.44983986604739756,0.08015049616701286,-1.4292865991122343,1.9631119132963581,-1.2057088992779352,-0.2623107147284057,3.00353438267964
0.11428156869746332,0.12003399665203363,-1.4975487441731352,1.6290875967343095,-1.2187477359749612,-0.29375732088005674,3.031529532058549
-0.1119805975156352,0.21399031991001521,-1.5627429276582652,1.4005244593393829,-1.1481846197322323,-0.24888838283440837,3.032680017649463
-0.25617479157686407,0.2247281854252131,-1.649412842173791,1.2720535683539793,-1.1017817008986983,-0.3305728597893067,3.0330635128464345
0.04716990922747647,0.2841699409557729,-1.8400099550685538,1.5186409800065597,-1.740301203856002,-0.774660297882134,3.0334470080434057
0.19750002644024703,0.16183497312191114,-1.5746312787643773,1.4208497047788644,0.38426218736529616,0.27458256103148904,2.5613644205716697
0.3788932546076972,0.6212622190935926,-2.0083643465389778,2.121495429645527,1.922844917614366,0.482820452986934,3.0334470080434057
0.3551165523954733,0.009203884727312482,-1.527844864733872,1.4204662095818932,3.0614421574223143,-0.9552865356556414,2.9878110796038144
0.6036214400329103,0.14687866044002837,-1.5823011827038043,1.570029336400721,0.3186845086831947,0.5276893910325823,2.9521460262854786
-0.09740778003072377,0.6431214453209597,-1.360640958854362,1.0174127575650007,2.129932323978897,-1.2352380294447294,2.4171702265104407
0.2469709068495516,-0.2132233295160725,-2.1326167903576962,1.5527720525370101,-2.1119080497212432,-1.3127040592329429,3.032680017649463
0.05138835639416136,0.3673883986985566,-1.3901700890211561,2.481597419601628,0.26576217150114795,-1.5707963267946636,3.0334470080434057
0.4786020058202491,0.19328157927356213,-2.0513158085997696,1.2060923944749065,-2.242679911888475,-1.5715633171886063,3.0330635128464345
0.6784030034423242,0.14687866044002837,-1.6570827461132183,1.5316798167035857,0.32482043183473636,0.6853059169878086,2.8827333956336636
0.7167525231394596,0.07976700097004151,-1.8461458782200955,1.4568982532941717,0.775810783473048,1.226034144717417,1.0615147052167062
0.6220292094875353,-0.5948010505025692,-2.3324177879797716,0.8904758473674826,0.8912428377614254,2.080077948372621,0.48358744338087667
0.11313108310654926,-0.07094661143970038,-1.5892040962492886,-0.049854375606275945,0.5591359971842333,2.0597527029331393,0.8785874962613707
1.5420341870218122,0.33977674451661916,-1.8311895655382127,2.505374121813852,1.0085923680346596,0.9556700308526128,1.1052331576714407
0.14227671807637213,0.39078160571380915,-1.5734807931734631,1.1830826826566254,0.44715539966859813,0.7796457354427615,0.9859661514133496
0.9460826509283289,0.28838838812245776,-1.808946844113874,1.7096215880982937,0.8248981686853812,0.8521263276703473,2.1076896025545584
0.14457768925820025,-0.11965050145506227,-1.8557332581443793,0.48780589054756157,0.800737971276186,1.69159731384064,1.1378302494140056
-0.1257864246066039,0.042184471666848876,-1.5715633171886063,0.8329515678217797,0.33402431656204884,1.2409904573992998,0.3980680144562649
